ID,Name,photoUrl,Nationality,Age,OVA,POT,Club,Height,Weight,Preferred Foot,Best Position,Value ( € ),Wage ( € ),Release Clause ( € ),Skill,Movement,Power,Mentality,Composure,PAC,SHO,PAS,DRI,DEF,PHY
258815,S. Damiani,https://cdn.sofifa.com/players/258/815/21_60.png,Italy,22,61,72,Empoli,178,73,Right,CM,700000,700,700000,295,314,277,266,66,64,48,60,61,54,56
254456,R. Huaccha,https://cdn.sofifa.com/players/254/456/21_60.png,Peru,26,61,64,Sport Huancayo,172,71,Right,ST,425000,500,723000,243,348,317,285,50,68,59,51,58,31,65
203512,B. Cevahir,https://cdn.sofifa.com/players/203/512/21_60.png,Turkey,28,61,61,Yeni Malatyaspor,180,75,Right,LB,300000,2000,440000,273,300,285,220,49,56,47,57,55,61,54
255735,G. Fuentes,https://cdn.sofifa.com/players/255/735/21_60.png,Peru,21,61,70,Sport Huancayo,180,76,Right,ST,750000,500,940000,220,311,302,217,46,66,63,45,57,17,56
236799,Caballero,https://cdn.sofifa.com/players/236/799/21_60.png,Spain,26,61,64,CD Mirandés,175,59,Right,CAM,425000,2000,488000,286,289,292,287,48,64,52,62,63,50,57
252916,Nacho Ramón,https://cdn.sofifa.com/players/252/916/21_60.png,Spain,21,61,70,Elche CF,186,80,Right,ST,750000,3000,960000,217,301,304,252,57,67,63,42,55,30,64
246002,L. Matheson,https://cdn.sofifa.com/players/246/002/21_60.png,England,17,61,82,Wolverhampton Wanderers,168,62,Right,RWB,1000000,500,1500000,244,360,265,249,51,76,36,53,61,55,53
251633,M. Skóra?,https://cdn.sofifa.com/players/251/633/21_60.png,Poland,20,61,75,Lech Pozna?,172,64,Right,RM,800000,1000,1100000,264,360,275,257,51,78,47,56,63,34,63
208372,G. Arokoyo,https://cdn.sofifa.com/players/208/372/21_60.png,Nigeria,27,61,64,Kalmar FF,188,78,Right,CB,375000,800,364000,191,230,273,212,64,50,32,44,38,60,71
255218,V. Guzmán,https://cdn.sofifa.com/players/255/218/21_60.png,Mexico,18,61,81,Club Tijuana,181,75,Right,CB,850000,950,1300000,189,305,268,216,49,67,32,40,45,63,62
198644,V. Diomande,https://cdn.sofifa.com/players/198/644/21_60.png,Ivory Coast,29,61,61,Mjøndalen IF,169,66,Left,CAM,325000,850,313000,275,363,319,269,69,75,57,56,68,45,54
215026,P. Magnín,https://cdn.sofifa.com/players/215/026/21_60.png,Argentina,30,61,61,Club Atlético Tigre,178,75,Right,ST,325000,3000,348000,268,299,292,230,48,58,66,52,65,23,50
255729,H. Ángeles,https://cdn.sofifa.com/players/255/729/21_60.png,Peru,26,61,63,Sport Huancayo,175,69,Left,LB,375000,500,612000,203,333,229,227,41,72,27,36,58,59,54
252913,Pau Resta,https://cdn.sofifa.com/players/252/913/21_60.png,Spain,19,61,75,Girona FC,185,75,Left,CB,725000,900,1100000,172,273,277,218,51,60,34,43,35,63,62
242420,V. Millico,https://cdn.sofifa.com/players/242/420/21_60.png,Italy,19,61,79,Torino,174,68,Right,CAM,850000,5000,1300000,293,288,226,219,55,54,55,60,67,30,40
246788,F. Arismendi,https://cdn.sofifa.com/players/246/788/21_60.png,Uruguay,29,60,60,Club Blooming,175,70,Right,CAM,240000,500,430000,299,325,283,269,55,67,53,62,63,47,61
252164,J. Ramírez,https://cdn.sofifa.com/players/252/164/21_60.png,Venezuela,22,60,70,Audax Italiano,174,68,Right,CAM,550000,1000,504000,249,335,267,247,47,74,60,56,60,35,47
252424,S. Abdullah,https://cdn.sofifa.com/players/252/424/21_60.png,United Arab Emirates,21,60,70,Al Ain FC,189,66,Left,LB,525000,500,705000,240,310,260,237,43,74,30,49,56,55,64
256004,A. Preciado,https://cdn.sofifa.com/players/256/004/21_60.png,Ecuador,22,60,66,Barcelona Sporting Club,188,98,Right,GK,325000,500,494000,52,198,174,93,40,58,57,63,63,31,59
237317,R. Macek,https://cdn.sofifa.com/players/237/317/21_60.png,Czech Republic,23,60,69,FC Lugano,188,75,Right,RM,550000,1000,536000,291,300,290,269,58,66,50,62,64,53,62
257541,H. Anapak,https://cdn.sofifa.com/players/257/541/21_60.png,Germany,19,60,73,KFC Uerdingen 05,174,67,Right,CAM,575000,850,830000,267,344,272,209,48,74,54,55,64,29,42
209415,W. Lisowski,https://cdn.sofifa.com/players/209/415/21_60.png,Poland,28,60,60,Stal Mielec,186,84,Right,RB,220000,850,243000,252,315,285,240,49,69,42,51,58,55,66
258823,J. Dahlhaus,https://cdn.sofifa.com/players/258/823/21_60.png,Netherlands,18,60,73,Willem II,176,73,Right,RM,575000,800,797000,274,309,267,220,54,70,62,52,65,26,47
237576,N. Insfrán,https://cdn.sofifa.com/players/237/576/21_60.png,Argentina,25,60,66,Gimnasia y Esgrima La Plata,180,83,Right,GK,300000,2000,347000,74,191,174,84,46,60,56,62,58,26,61
257042,U. Bertelli,https://cdn.sofifa.com/players/257/042/21_60.png,France,16,60,76,Olympique de Marseille,168,62,Right,CAM,600000,700,1000000,287,299,277,278,56,62,50,60,61,53,56
233481,E. Ross,https://cdn.sofifa.com/players/233/481/21_60.png,England,23,60,68,Lincoln City,196,94,Right,GK,475000,1000,468000,90,188,204,109,39,63,59,62,61,33,60
235537,E. Sánchez,https://cdn.sofifa.com/players/235/537/21_60.png,Mexico,20,60,74,Pachuca,167,64,Right,ST,600000,2000,1000000,253,336,301,265,59,66,62,55,59,45,55
241938,N. Al Dawsari,https://cdn.sofifa.com/players/241/938/21_60.png,Saudi Arabia,21,60,68,Al Hilal,178,65,Left,LWB,550000,4000,570000,265,341,292,277,56,70,48,59,63,59,60
251922,Soberón,https://cdn.sofifa.com/players/251/922/21_60.png,Spain,23,60,69,Levante UD,178,73,Right,ST,550000,4000,748000,230,332,267,228,50,70,59,47,60,33,49
235800,M. Šverko,https://cdn.sofifa.com/players/235/800/21_60.png,Croatia,22,60,70,1. FC Saarbrücken,187,81,Left,CB,525000,850,495000,249,304,246,231,43,65,29,51,57,57,65
238360,L. Wales,https://cdn.sofifa.com/players/238/360/21_60.png,Australia,22,60,66,Western United FC,180,74,Right,RM,400000,550,435000,290,373,263,237,61,89,55,57,61,24,56
245784,A. Tripaldelli,https://cdn.sofifa.com/players/245/784/21_60.png,Italy,21,60,74,Cagliari,182,77,Left,LB,575000,3000,988000,240,290,231,262,48,55,33,46,61,60,55
257817,R. Kutun,https://cdn.sofifa.com/players/257/817/21_60.png,Turkey,22,60,66,Fatih Karagümrük S.K.,178,72,Right,LB,375000,2000,550000,226,312,224,255,41,65,33,42,60,60,56
246552,O. Sverrisson,https://cdn.sofifa.com/players/246/552/21_60.png,Iceland,27,60,61,BK Häcken,184,80,Left,LB,250000,1000,278000,232,308,299,246,47,65,48,46,56,58,66
237081,V. Xenopoulos,https://cdn.sofifa.com/players/237/081/21_60.png,Greece,22,60,67,Panathinaikos FC,185,84,Right,GK,425000,500,528000,78,202,222,106,46,65,57,50,63,29,57
255235,T. Poll,https://cdn.sofifa.com/players/255/235/21_60.png,Netherlands,18,60,73,FC Groningen,180,70,Left,LB,550000,500,726000,250,323,263,263,58,68,43,52,61,54,58
244480,H. Magnetti,https://cdn.sofifa.com/players/244/480/21_60.png,France,22,60,70,Stade Brestois 29,180,75,Left,CM,550000,3000,715000,292,294,299,255,56,55,46,59,66,56,63
256002,J. Montaño,https://cdn.sofifa.com/players/256/002/21_60.png,Ecuador,21,60,68,Barcelona Sporting Club,180,72,Right,CDM,525000,500,646000,238,312,241,261,44,66,35,51,51,56,60
241163,N. Taitague,https://cdn.sofifa.com/players/241/163/21_60.png,United States,21,60,73,FC Schalke 04,173,68,Right,CAM,600000,3000,930000,302,327,238,236,61,66,53,63,64,36,36
213519,B. Walker,https://cdn.sofifa.com/players/213/519/21_60.png,England,24,60,66,Shrewsbury,186,80,Right,CDM,375000,2000,536000,283,343,316,286,62,67,54,56,62,58,70
242191,M. ?avar,https://cdn.sofifa.com/players/242/191/21_60.png,Bosnia Herzegovina,22,60,71,Eintracht Frankfurt,184,70,Right,CAM,550000,4000,665000,297,302,283,260,62,54,54,62,64,49,58
242703,J. Marcinkowski,https://cdn.sofifa.com/players/242/703/21_60.png,United States,23,60,70,San Jose Earthquakes,185,83,Right,GK,475000,850,454000,97,155,203,114,47,64,60,66,63,23,56
243482,F. Godoy,https://cdn.sofifa.com/players/243/482/21_60.png,Argentina,20,60,75,Unión de Santa Fe,185,79,Right,CB,550000,1000,903000,212,264,257,247,48,51,30,44,49,59,65
257807,S. Bustea,https://cdn.sofifa.com/players/257/807/21_60.png,Romania,25,60,63,UTA Arad,175,73,Left,LM,325000,1000,356000,278,338,284,247,43,70,52,56,60,42,56
258319,N. Iosifov,https://cdn.sofifa.com/players/258/319/21_60.png,Russia,19,60,72,Lokomotiv Moscow,175,62,Right,LW,575000,5000,630000,289,326,270,220,50,70,62,59,63,26,46
254992,O. Panuco,https://cdn.sofifa.com/players/254/992/21_60.png,Mexico,18,60,76,FC Juárez,167,69,Left,CAM,625000,800,988000,292,337,237,234,51,69,50,57,65,36,43
256272,Y. Langesberg,https://cdn.sofifa.com/players/256/272/21_60.png,Germany,26,60,63,SC Verl,191,87,Right,CB,275000,500,351000,162,260,262,189,52,55,22,34,41,60,70
228625,A. Kanno,https://cdn.sofifa.com/players/228/625/21_60.png,Saudi Arabia,30,60,60,Al Fayha,181,67,Right,CB,200000,3000,281000,201,293,285,229,52,59,28,45,52,59,68
245769,E. Majetschak,https://cdn.sofifa.com/players/245/769/21_60.png,Germany,20,60,76,FC Erzgebirge Aue,185,80,Right,CAM,650000,1000,979000,288,304,280,270,64,56,57,62,60,42,54
255490,E. Meza,https://cdn.sofifa.com/players/255/490/21_60.png,Paraguay,22,60,66,Sportivo Luqueño,187,80,Right,ST,400000,500,705000,236,293,300,226,42,63,58,42,60,37,58
238368,J. McAtee,https://cdn.sofifa.com/players/238/368/21_60.png,England,20,60,74,Scunthorpe United,180,75,Right,CAM,600000,2000,1100000,259,338,295,232,55,69,57,56,62,30,54
245001,L. Krüger,https://cdn.sofifa.com/players/245/001/21_60.png,Germany,20,60,71,SV Meppen,190,78,Right,ST,550000,500,578000,226,343,292,223,48,76,55,46,58,26,60
251392,T. Krauß,https://cdn.sofifa.com/players/251/392/21_60.png,Germany,19,60,74,1. FC Nürnberg,182,75,Right,ST,575000,4000,0,266,322,298,291,45,65,58,58,57,59,58
254464,M. Chang,https://cdn.sofifa.com/players/254/464/21_60.png,Cuba,29,60,60,Real Salt Lake,178,79,Right,RM,240000,1000,290000,267,301,245,213,44,65,47,60,61,26,49
256000,S. Quintero,https://cdn.sofifa.com/players/256/000/21_60.png,Ecuador,21,60,69,Barcelona Sporting Club,187,86,Right,CDM,525000,500,705000,223,307,268,241,45,62,33,53,49,54,67
237825,N. Kirby,https://cdn.sofifa.com/players/237/825/21_60.png,England,20,60,76,Crystal Palace,174,66,Right,RM,650000,6000,1100000,272,352,250,213,54,71,45,57,64,36,51
255489,A. Shuartzman,https://cdn.sofifa.com/players/255/489/21_60.png,Paraguay,22,60,65,Sportivo Luqueño,173,67,Right,CAM,375000,500,612000,253,304,273,259,42,61,53,56,59,51,49
222978,G. Sloggett,https://cdn.sofifa.com/players/222/978/21_60.png,Republic of Ireland,23,60,67,Dundalk,188,75,Right,CM,500000,600,481000,283,287,287,281,60,57,54,60,57,53,58
255234,K. Slor,https://cdn.sofifa.com/players/255/234/21_60.png,Netherlands,18,60,76,FC Groningen,181,77,Right,RM,625000,650,882000,272,343,252,212,55,76,50,54,65,28,50
232474,T. Sasaki,https://cdn.sofifa.com/players/232/474/21_60.png,Japan,22,60,67,Vegalta Sendai,166,59,Right,RM,500000,900,435000,259,390,289,222,57,78,51,55,61,31,46
256788,I. Boura,https://cdn.sofifa.com/players/256/788/21_60.png,France,19,60,76,Racing Club de Lens,173,68,Left,LB,600000,3000,1100000,211,327,227,245,54,69,27,41,61,59,53
212763,S. McGuinness,https://cdn.sofifa.com/players/212/763/21_60.png,Republic of Ireland,25,60,65,Bohemian FC,184,76,Right,GK,300000,500,325000,108,248,200,123,47,61,60,58,60,51,58
188950,V. Noring,https://cdn.sofifa.com/players/188/950/21_60.png,Sweden,29,60,62,Falkenbergs FF,196,90,Right,GK,200000,500,225000,102,167,197,115,48,60,61,54,62,32,58
243477,T. Badaloni,https://cdn.sofifa.com/players/243/477/21_60.png,Argentina,20,60,76,Godoy Cruz,186,82,Right,ST,650000,1000,934000,239,285,317,224,58,57,61,51,59,25,59
208151,S. Sæthre,https://cdn.sofifa.com/players/208/151/21_60.png,Norway,27,60,63,Aalesunds FK,184,75,Right,CB,275000,750,292000,239,314,332,279,56,64,56,50,57,59,73
244757,A. Schott,https://cdn.sofifa.com/players/244/757/21_60.png,Argentina,20,60,75,Club Atlético Talleres,175,71,Right,RB,575000,2000,882000,220,362,226,250,60,77,31,40,60,56,54
246549,M. Siby,https://cdn.sofifa.com/players/246/549/21_60.png,France,23,60,67,RC Strasbourg Alsace,191,84,Right,CDM,450000,3000,605000,244,278,287,244,45,54,36,52,54,56,68
247573,A. Melksham,https://cdn.sofifa.com/players/247/573/21_60.png,Australia,29,60,60,Macarthur FC,190,82,Right,CDM,210000,550,225000,245,260,305,261,60,50,48,55,52,58,64
221974,Pei Shuai,https://cdn.sofifa.com/players/221/974/21_60.png,China PR,27,60,62,Shenzhen FC,185,72,Right,CB,250000,2000,358000,238,327,309,268,53,71,46,53,50,58,67
242454,M. ?ovi?,https://cdn.sofifa.com/players/242/454/21_60.png,Germany,22,60,71,Hertha BSC,175,65,Right,CAM,550000,6000,665000,285,357,204,209,48,70,44,55,70,35,33
245014,S. Janssen,https://cdn.sofifa.com/players/245/014/21_60.png,Netherlands,19,60,72,VVV-Venlo,179,72,Right,CM,575000,850,578000,275,314,303,272,58,59,53,59,61,55,58
254230,S. Abdulai,https://cdn.sofifa.com/players/254/230/21_60.png,Ghana,21,60,70,Getafe CF,185,77,Right,CDM,525000,3000,690000,273,311,267,265,50,63,42,58,58,55,56
258326,M. Belloso,https://cdn.sofifa.com/players/258/326/21_60.png,Argentina,20,60,69,Arsenal de Sarandí,175,63,Left,ST,550000,2000,0,245,306,292,223,50,62,62,45,61,22,53
220187,M. Jay,https://cdn.sofifa.com/players/220/187/21_60.png,England,24,60,66,Exeter City,169,64,Right,CAM,400000,2000,536000,256,388,303,244,56,77,57,53,65,29,54
246593,Almerge,https://cdn.sofifa.com/players/246/593/21_60.png,Spain,19,60,76,SD Huesca,178,69,Right,RB,600000,2000,1100000,234,309,268,231,50,64,37,51,51,59,58
245780,F. Schwarzholz,https://cdn.sofifa.com/players/245/780/21_60.png,Germany,20,60,73,FC Augsburg,181,75,Right,CDM,550000,3000,909000,258,305,269,242,44,59,38,55,56,57,59
250946,J. Rochelt,https://cdn.sofifa.com/players/250/946/21_60.png,Germany,21,60,71,Bayern München II,182,76,Right,RM,550000,1000,578000,280,341,291,237,54,76,48,57,65,45,59
236663,E. Balcombe,https://cdn.sofifa.com/players/236/663/21_60.png,England,20,60,74,Brentford,183,76,Right,GK,525000,3000,947000,79,238,218,94,23,59,57,55,65,40,59
259181,Lapeña,https://cdn.sofifa.com/players/259/181/21_60.png,Spain,20,60,70,UD Logroñés,170,62,Right,CAM,550000,1000,569000,299,306,254,251,68,62,48,66,60,45,50
245615,H. Yamada,https://cdn.sofifa.com/players/245/615/21_60.png,Japan,20,60,71,Vegalta Sendai,183,76,Right,ST,550000,1000,0,228,279,305,232,53,55,59,53,55,26,62
235534,D. Parra,https://cdn.sofifa.com/players/235/534/21_60.png,Mexico,20,60,71,Monterrey,180,72,Left,LB,525000,4000,618000,271,330,246,263,65,66,41,54,62,57,49
247407,K. Mouanga,https://cdn.sofifa.com/players/247/407/21_60.png,France,19,60,76,Angers SCO,191,80,Right,CB,600000,2000,1100000,167,238,286,213,46,49,31,35,38,61,69
254831,B. Limbombe,https://cdn.sofifa.com/players/254/831/21_60.png,Belgium,19,60,74,KRC Genk,172,73,Right,LW,575000,2000,956000,255,366,244,187,48,81,49,52,64,21,38
239125,E. Botheim,https://cdn.sofifa.com/players/239/125/21_60.png,Norway,20,60,73,Stabæk Fotball,180,70,Right,ST,600000,1000,0,214,324,319,249,57,65,61,40,60,26,61
230677,F. Horsfall,https://cdn.sofifa.com/players/230/677/21_60.png,England,23,60,65,Northampton Town,190,82,Right,CB,325000,2000,456000,176,272,288,230,54,57,32,43,39,60,70
229397,M. Vargas,https://cdn.sofifa.com/players/229/397/21_60.png,Chile,24,60,68,Unión La Calera,183,81,Right,GK,475000,500,372000,113,226,239,136,46,59,57,58,62,50,58
254996,T. Vargas,https://cdn.sofifa.com/players/254/996/21_60.png,France,20,60,73,Montpellier HSC,175,68,Right,CB,575000,3000,984000,222,330,253,228,46,68,31,47,52,59,56
225051,B. Warland,https://cdn.sofifa.com/players/225/051/21_60.png,Australia,23,60,63,Sydney FC,185,82,Left,CB,300000,1000,318000,176,270,262,199,56,50,24,37,46,60,70
245787,Iván Martínez,https://cdn.sofifa.com/players/245/787/21_60.png,Spain,18,60,81,CA Osasuna,180,70,Right,GK,700000,500,1200000,98,209,195,96,37,61,64,60,61,31,57
231196,V. Centurión,https://cdn.sofifa.com/players/231/196/21_60.png,Paraguay,34,60,60,Sol de América,183,79,Right,GK,40000,500,194000,158,184,207,77,21,60,61,60,61,23,59
255517,T. Diáz,https://cdn.sofifa.com/players/255/517/21_60.png,Argentina,23,60,69,Chindia Târgovi?te,178,72,Right,RM,550000,2000,0,267,334,256,231,53,71,50,53,63,41,52
210206,A. Majrashi,https://cdn.sofifa.com/players/210/206/21_60.png,Saudi Arabia,28,60,60,Al Adalah,162,58,Right,RB,220000,3000,297000,222,369,255,232,48,77,30,48,58,56,57
258846,A. Álvarez Martínez,https://cdn.sofifa.com/players/258/846/21_60.png,Uruguay,19,60,72,Peñarol,180,75,Right,ST,600000,500,900000,222,306,290,208,46,60,58,45,58,27,52
224543,M. Stryjek,https://cdn.sofifa.com/players/224/543/21_60.png,Poland,23,60,66,Livingston FC,188,82,Right,GK,325000,800,410000,82,228,205,114,38,60,59,56,60,43,57
235807,A. Morley,https://cdn.sofifa.com/players/235/807/21_60.png,England,20,60,72,Rochdale,183,72,Right,CAM,550000,700,683000,280,351,307,274,58,72,56,59,61,54,62
239903,T. Kraulich,https://cdn.sofifa.com/players/239/903/21_60.png,Germany,21,60,68,FC Würzburger Kickers,191,83,Left,CB,525000,2000,481000,234,263,305,232,46,53,40,50,50,58,69
244255,K. Michalski,https://cdn.sofifa.com/players/244/255/21_60.png,Poland,20,60,72,Górnik Zabrze,187,77,Right,RWB,575000,750,543000,244,336,266,236,45,70,28,49,60,54,65
227616,A. Wichne,https://cdn.sofifa.com/players/227/616/21_60.png,Norway,23,60,69,IK Start,182,79,Right,GK,475000,500,363000,80,231,207,122,25,62,53,56,62,44,58
255255,Paulo Estrela,https://cdn.sofifa.com/players/255/255/21_60.png,Portugal,21,60,70,Portimonense SC,171,66,Right,CB,525000,950,690000,266,339,311,279,60,65,49,55,55,59,61
247063,M. Khalfan,https://cdn.sofifa.com/players/247/063/21_60.png,United Arab Emirates,21,60,68,Al Ain FC,175,63,Right,ST,550000,500,705000,267,360,294,231,47,78,56,52,65,40,48
241687,P. Kirk,https://cdn.sofifa.com/players/241/687/21_60.png,Republic of Ireland,22,60,69,Bohemian FC,175,66,Left,LB,525000,500,481000,252,311,267,259,49,61,41,50,58,58,60
241429,A. Crookes,https://cdn.sofifa.com/players/241/429/21_60.png,England,22,60,68,Port Vale,182,77,Left,LB,525000,2000,536000,224,335,287,231,48,76,34,46,54,55,66
232211,C. Trafford,https://cdn.sofifa.com/players/232/211/21_60.png,Canada,28,60,60,Hamilton Academical FC,192,82,Right,CDM,220000,1000,315000,246,280,308,290,58,63,40,55,53,54,78
234260,A. Fisher,https://cdn.sofifa.com/players/234/260/21_60.png,England,22,60,71,Blackburn Rovers,183,73,Right,GK,475000,4000,578000,97,193,161,71,32,64,59,61,64,33,58
243220,Y. Kobayashi,https://cdn.sofifa.com/players/243/220/21_60.png,Japan,19,60,71,Yokohama FC,185,76,Right,CB,500000,800,0,247,284,264,239,43,54,39,51,53,60,61
140420,B. Murphy,https://cdn.sofifa.com/players/140/420/21_60.png,Republic of Ireland,37,60,60,Waterford FC,183,83,Right,GK,25000,500,31000,77,221,192,111,50,61,57,55,60,33,62
254222,B. Farioli,https://cdn.sofifa.com/players/254/222/21_60.png,Argentina,22,60,69,Club Atlético Colón,180,70,Left,LM,550000,2000,553000,272,311,264,220,51,66,49,57,63,32,48
235836,Y. Rafael,https://cdn.sofifa.com/players/235/836/21_60.png,Sweden,21,60,71,Kalmar FF,175,75,Left,LWB,525000,500,471000,249,362,304,258,57,77,46,50,64,51,68
259085,F. Tapia,https://cdn.sofifa.com/players/259/085/21_60.png,Mexico,19,60,72,Club América,185,79,Right,GK,500000,2000,570000,78,173,197,122,40,60,61,60,65,24,59
257080,M. Mustapha,https://cdn.sofifa.com/players/257/080/21_60.png,Austria,19,60,72,1. FSV Mainz 05,183,82,Right,ST,600000,3000,750000,233,293,321,239,50,62,63,43,57,24,69
256296,P. Krätschmer,https://cdn.sofifa.com/players/256/296/21_60.png,Germany,23,60,67,1. FC Nürnberg,187,81,Left,CB,450000,2000,495000,214,312,286,226,49,64,39,46,52,57,67
191528,Hou Sen,https://cdn.sofifa.com/players/191/528/21_60.png,China PR,31,60,60,Beijing Sinobo Guoan FC,188,81,Right,GK,130000,2000,208000,152,262,201,132,49,58,53,56,62,45,62
258088,De La Mata,https://cdn.sofifa.com/players/258/088/21_60.png,Spain,22,60,68,CD Mirandés,187,77,Right,CAM,550000,1000,525000,314,308,273,239,67,66,53,65,63,44,53
227881,S. McWilliams,https://cdn.sofifa.com/players/227/881/21_60.png,England,21,60,69,Northampton Town,180,69,Right,CDM,550000,2000,634000,268,333,289,283,56,69,50,58,62,56,64
230697,E. Robson,https://cdn.sofifa.com/players/230/697/21_60.png,England,23,60,66,Blackpool,178,73,Left,CAM,375000,2000,536000,300,311,293,278,60,63,56,61,61,58,61
252209,M. Roso?ek,https://cdn.sofifa.com/players/252/209/21_60.png,Poland,18,60,77,Legia Warszawa,183,77,Right,ST,625000,900,861000,211,329,294,216,51,75,56,44,57,19,56
256817,R. Tihi,https://cdn.sofifa.com/players/256/817/21_60.png,Finland,18,60,78,AIK,185,85,Right,CB,600000,500,750000,222,299,265,216,55,64,25,45,54,59,65
258098,A. Bilali,https://cdn.sofifa.com/players/258/098/21_60.png,Albania,26,60,63,Academica Clinceni,192,85,Right,CB,275000,1000,328000,171,270,280,231,42,49,29,40,39,58,74
256819,I. Abdulrazak,https://cdn.sofifa.com/players/256/819/21_60.png,Nigeria,18,60,74,IFK Norrköping,176,70,Right,RM,575000,550,797000,278,352,252,238,59,73,50,55,65,40,48
208697,D. Rogers,https://cdn.sofifa.com/players/208/697/21_60.png,Republic of Ireland,26,60,65,Kilmarnock,185,77,Right,GK,275000,1000,365000,93,232,195,106,41,61,60,61,62,46,58
180749,T. Elrich,https://cdn.sofifa.com/players/180/749/21_60.png,Australia,33,60,60,Perth Glory,180,77,Right,CB,120000,1000,125000,268,333,321,281,58,71,53,57,60,59,68
220985,J. Brattberg,https://cdn.sofifa.com/players/220/985/21_60.png,Sweden,23,60,65,Falkenbergs FF,200,100,Right,GK,300000,500,278000,97,190,199,106,21,61,59,61,60,34,61
228153,J. Powell,https://cdn.sofifa.com/players/228/153/21_60.png,England,21,60,71,Burton Albion,178,68,Left,LM,550000,1000,683000,291,340,294,284,60,73,55,60,62,51,58
236601,S. Tracey,https://cdn.sofifa.com/players/236/601/21_60.png,England,22,60,70,Shrewsbury,179,76,Right,RM,550000,10000,0,266,322,286,237,48,75,54,54,62,42,56
254266,Azón,https://cdn.sofifa.com/players/254/266/21_60.png,Spain,19,60,76,Real Zaragoza,178,74,Right,GK,575000,550,834000,64,184,186,84,27,56,70,59,57,26,56
255290,João Monteiro,https://cdn.sofifa.com/players/255/290/21_60.png,Portugal,19,60,75,Os Belenenses,186,80,Left,GK,500000,500,1000000,72,161,167,100,32,61,59,53,61,23,58
235835,A. Confente,https://cdn.sofifa.com/players/235/835/21_60.png,Italy,22,60,72,Chievo Verona,194,74,Right,GK,525000,500,525000,90,159,169,88,43,65,61,50,73,31,47
241979,R. Sandoval,https://cdn.sofifa.com/players/241/979/21_60.png,Mexico,20,60,74,Club Necaxa,173,66,Left,LB,575000,1000,967000,240,340,266,257,51,70,49,50,60,56,56
245563,T. Bair,https://cdn.sofifa.com/players/245/563/21_60.png,Canada,20,60,72,Vancouver Whitecaps FC,193,98,Right,ST,600000,1000,619000,216,315,320,238,45,71,59,36,62,24,71
246843,E. González,https://cdn.sofifa.com/players/246/843/21_60.png,Argentina,24,60,68,Estudiantes de La Plata,193,88,Right,GK,475000,2000,408000,69,171,171,105,34,58,61,52,61,21,62
251688,F. Greilinger,https://cdn.sofifa.com/players/251/688/21_60.png,Germany,19,60,78,TSV 1860 München,175,69,Left,LM,625000,500,934000,253,356,238,207,51,75,47,52,65,29,48
247080,J. Vargas,https://cdn.sofifa.com/players/247/080/21_60.png,Venezuela,20,60,73,Gimnasia y Esgrima La Plata,168,68,Right,ST,600000,2000,830000,260,339,288,231,46,65,61,47,65,20,44
255015,M. Rivera,https://cdn.sofifa.com/players/255/015/21_60.png,France,18,60,78,AS Saint-Étienne,168,68,Right,CAM,625000,2000,1100000,265,359,249,225,46,75,57,53,64,25,42
253991,J. Muñóz,https://cdn.sofifa.com/players/253/991/21_60.png,Bolivia,25,60,62,Nacional Potosí,180,77,Right,ST,325000,500,556000,228,296,303,196,42,55,57,43,58,18,60
240177,B. Galindo,https://cdn.sofifa.com/players/240/177/21_60.png,Mexico,21,60,69,Pachuca,184,85,Right,CB,525000,2000,570000,176,243,267,206,45,56,30,36,37,62,66
243056,A. Lewis,https://cdn.sofifa.com/players/243/056/21_60.png,England,20,60,77,Amiens SC,175,63,Left,LWB,625000,7000,0,293,324,243,280,45,65,36,57,60,57,58
242225,J. Issa,https://cdn.sofifa.com/players/242/225/21_60.png,Saudi Arabia,23,60,71,Al Wehda,185,75,Right,CB,525000,3000,601000,227,269,268,261,43,49,42,52,51,59,63
251178,T. Grivosti,https://cdn.sofifa.com/players/251/178/21_60.png,England,21,60,70,Ross County FC,182,72,Right,CB,525000,900,585000,168,290,269,212,59,63,28,41,41,59,68
246825,T. Nakamura,https://cdn.sofifa.com/players/246/825/21_60.png,Japan,19,60,72,FC Tokyo,177,68,Right,RB,550000,900,471000,229,317,266,249,48,65,31,52,57,55,62
247329,J. Khmiri,https://cdn.sofifa.com/players/247/329/21_60.png,Tunisia,22,60,70,Vancouver Whitecaps FC,192,85,Right,CB,525000,1000,495000,181,266,254,216,52,55,24,40,41,58,71
237609,A. Zeka,https://cdn.sofifa.com/players/237/609/21_60.png,Albania,21,60,69,Royal Excel Mouscron,184,73,Left,CAM,550000,1000,536000,276,309,256,230,51,66,61,54,66,30,49
248354,E. Del Ángel,https://cdn.sofifa.com/players/248/354/21_60.png,Mexico,20,60,74,Mazatlán FC,174,68,Right,CB,550000,1000,988000,270,317,269,280,50,59,43,56,60,60,60
256546,A. Ammerer,https://cdn.sofifa.com/players/256/546/21_60.png,Austria,23,60,65,SV Ried,180,78,Right,CM,375000,2000,419000,295,304,309,278,56,62,49,59,59,57,66
252195,João Neto,https://cdn.sofifa.com/players/252/195/21_60.png,Brazil,17,60,79,Famalicão,175,64,Right,CAM,625000,500,1100000,288,313,239,216,58,69,48,57,65,29,39
252707,R. Yapi,https://cdn.sofifa.com/players/252/707/21_60.png,France,19,60,75,Brighton & Hove Albion,178,70,Right,RB,550000,4000,1000000,217,340,236,228,42,73,32,42,60,58,55
